Timestamp,Emotion,Probabilities
2025-09-04 13:51:00.553190,Neutral,"[0.1443321406841278, 0.015057627111673355, 0.1172003448009491, 0.18493333458900452, 0.1929396390914917, 0.0653156116604805, 0.28022125363349915]"
2025-09-04 13:51:00.715886,Sad,"[0.22213928401470184, 0.02540457434952259, 0.15693962574005127, 0.1394331306219101, 0.3392373323440552, 0.008876120671629906, 0.10796993225812912]"
2025-09-04 13:51:00.759836,Sad,"[0.15805207192897797, 0.018153484910726547, 0.14883765578269958, 0.21394725143909454, 0.22435249388217926, 0.05088892951607704, 0.18576809763908386]"
2025-09-04 13:51:00.799724,Sad,"[0.17465335130691528, 0.01853686012327671, 0.20290689170360565, 0.07580462843179703, 0.3237142562866211, 0.024819985032081604, 0.17956405878067017]"
2025-09-04 13:51:00.947890,Sad,"[0.2125321626663208, 0.02351597510278225, 0.1541270762681961, 0.13858133554458618, 0.3258168399333954, 0.012131225317716599, 0.13329535722732544]"
2025-09-04 13:51:00.990307,Sad,"[0.18615885078907013, 0.022057190537452698, 0.16124793887138367, 0.20548486709594727, 0.24726475775241852, 0.036964286118745804, 0.1408221423625946]"
2025-09-04 13:51:01.117314,Sad,"[0.22713151574134827, 0.024394441395998, 0.1455668807029724, 0.10661639273166656, 0.3739912807941437, 0.005611912813037634, 0.11668762564659119]"
2025-09-04 13:51:01.160542,Sad,"[0.18436583876609802, 0.021421773359179497, 0.15735338628292084, 0.19915173947811127, 0.24257075786590576, 0.04122130945324898, 0.1539151966571808]"
2025-09-04 13:51:01.205793,Sad,"[0.16138295829296112, 0.015805650502443314, 0.22551657259464264, 0.043761882930994034, 0.31685715913772583, 0.02838164195418358, 0.208294078707695]"
2025-09-04 13:51:01.340348,Sad,"[0.22122332453727722, 0.024740492925047874, 0.15361769497394562, 0.1190154030919075, 0.37264737486839294, 0.005453933030366898, 0.10330173373222351]"
2025-09-04 13:51:01.383279,Sad,"[0.18703056871891022, 0.022169211879372597, 0.1608230322599411, 0.20573285222053528, 0.24622875452041626, 0.03746947646141052, 0.1405460089445114]"
2025-09-04 13:51:01.518528,Sad,"[0.1828986257314682, 0.021521693095564842, 0.15906064212322235, 0.20637185871601105, 0.23969855904579163, 0.042085058987140656, 0.14836347103118896]"
2025-09-04 13:51:01.561463,Sad,"[0.22444257140159607, 0.02514379657804966, 0.15256811678409576, 0.11572423577308655, 0.37869900465011597, 0.004839353263378143, 0.09858284890651703]"
2025-09-04 13:51:01.606024,Sad,"[0.17457666993141174, 0.018048305064439774, 0.1991911232471466, 0.06508000195026398, 0.33924663066864014, 0.020069777965545654, 0.18378745019435883]"
2025-09-04 13:51:01.662313,Sad,"[0.17506143450737, 0.017285961657762527, 0.13477589190006256, 0.12366363406181335, 0.2703684866428375, 0.030105551704764366, 0.24873898923397064]"
2025-09-04 13:51:01.845830,Sad,"[0.18736788630485535, 0.021814053878188133, 0.1612636297941208, 0.1920296996831894, 0.26137039065361023, 0.030985739082098007, 0.14516866207122803]"
2025-09-04 13:51:01.910802,Sad,"[0.22871217131614685, 0.02612820826470852, 0.15405741333961487, 0.12044394016265869, 0.37490054965019226, 0.00480034202337265, 0.09095745533704758]"
2025-09-04 13:51:01.975509,Sad,"[0.1602799892425537, 0.01602385751903057, 0.23661068081855774, 0.04868154227733612, 0.30610617995262146, 0.032582953572273254, 0.199714794754982]"
2025-09-04 13:51:02.127070,Sad,"[0.18175387382507324, 0.02147364243865013, 0.1628180593252182, 0.20449107885360718, 0.2507500946521759, 0.03547980263829231, 0.14323346316814423]"
2025-09-04 13:51:02.169374,Sad,"[0.21114712953567505, 0.0233406163752079, 0.15521180629730225, 0.12837699055671692, 0.3510052263736725, 0.008238316513597965, 0.1226799488067627]"
2025-09-04 13:51:02.208965,Sad,"[0.17225585877895355, 0.017168881371617317, 0.14145974814891815, 0.12149638682603836, 0.2929929196834564, 0.02227122150361538, 0.23235490918159485]"
2025-09-04 13:51:02.331921,Sad,"[0.18358440697193146, 0.02175833471119404, 0.1634124219417572, 0.20420144498348236, 0.2532559931278229, 0.033882901072502136, 0.13990455865859985]"
2025-09-04 13:51:02.372038,Sad,"[0.21888235211372375, 0.025942040607333183, 0.16280189156532288, 0.1536523401737213, 0.3328809142112732, 0.009043990634381771, 0.09679649025201797]"
2025-09-04 13:51:02.413977,Sad,"[0.1731240451335907, 0.016943836584687233, 0.1380048543214798, 0.11247625201940536, 0.27400684356689453, 0.03039906732738018, 0.2550451159477234]"
2025-09-04 13:51:02.550225,Sad,"[0.2120874673128128, 0.024387987330555916, 0.16068874299526215, 0.14691661298274994, 0.33417168259620667, 0.009853553026914597, 0.11189396679401398]"
2025-09-04 13:51:02.591842,Sad,"[0.18278734385967255, 0.021488666534423828, 0.1584533303976059, 0.20661291480064392, 0.23790358006954193, 0.0432952456176281, 0.14945892989635468]"
2025-09-04 13:51:02.632468,Sad,"[0.1542883962392807, 0.015084867365658283, 0.24006517231464386, 0.04677482694387436, 0.28822413086891174, 0.03981936722993851, 0.21574318408966064]"
2025-09-04 13:51:02.675066,Sad,"[0.17423270642757416, 0.017495756968855858, 0.13741129636764526, 0.13180480897426605, 0.26494479179382324, 0.032851442694664, 0.24125924706459045]"
2025-09-04 13:51:02.718772,Sad,"[0.18270136415958405, 0.02020179107785225, 0.22095981240272522, 0.06905167549848557, 0.351947546005249, 0.01675369217991829, 0.1383841335773468]"
2025-09-04 13:51:02.844047,Sad,"[0.21494156122207642, 0.024423960596323013, 0.1583206206560135, 0.1327199786901474, 0.35572177171707153, 0.0071096718311309814, 0.10676239430904388]"
2025-09-04 13:51:02.885315,Sad,"[0.1850140243768692, 0.021867899224162102, 0.16050368547439575, 0.20582672953605652, 0.2446182370185852, 0.038697242736816406, 0.14347216486930847]"
2025-09-04 13:51:02.927031,Sad,"[0.16811075806617737, 0.01789979822933674, 0.24009740352630615, 0.06214764341711998, 0.31645524501800537, 0.02848249115049839, 0.16680671274662018]"
2025-09-04 13:51:03.055690,Sad,"[0.22327016294002533, 0.025197234004735947, 0.15438508987426758, 0.13926973938941956, 0.3301613926887512, 0.010533408261835575, 0.11718291789293289]"
2025-09-04 13:51:03.096180,Sad,"[0.16483935713768005, 0.019108040258288383, 0.14886066317558289, 0.21610701084136963, 0.22752119600772858, 0.04759473726153374, 0.17596907913684845]"
2025-09-04 13:51:03.139893,Sad,"[0.16028927266597748, 0.016613144427537918, 0.24173672497272491, 0.05475702881813049, 0.29831525683403015, 0.03845365718007088, 0.18983489274978638]"
2025-09-04 13:51:03.292055,Sad,"[0.22049710154533386, 0.023996522650122643, 0.1496962606906891, 0.11239022016525269, 0.3728102743625641, 0.0057662189938127995, 0.11484335362911224]"
2025-09-04 13:51:03.332076,Sad,"[0.18030352890491486, 0.021139245480298996, 0.158546581864357, 0.20638816058635712, 0.23750591278076172, 0.04386867582798004, 0.15224795043468475]"
2025-09-04 13:51:03.374249,Sad,"[0.1649516075849533, 0.017902426421642303, 0.23351915180683136, 0.06556308269500732, 0.32049381732940674, 0.029241342097520828, 0.16832850873470306]"
2025-09-04 13:51:03.515438,Sad,"[0.22173337638378143, 0.023968877270817757, 0.1482582539319992, 0.12317794561386108, 0.33960679173469543, 0.009839730337262154, 0.13341505825519562]"
2025-09-04 13:51:03.558714,Sad,"[0.17313413321971893, 0.020122915506362915, 0.15808454155921936, 0.20582585036754608, 0.23441797494888306, 0.04682708531618118, 0.16158749163150787]"
2025-09-04 13:51:03.600358,Happy,"[0.11759662628173828, 0.013314079493284225, 0.12430758029222488, 0.2541009485721588, 0.1499115228652954, 0.10562103241682053, 0.23514816164970398]"
2025-09-04 13:51:03.740647,Sad,"[0.21263648569583893, 0.023151610046625137, 0.1514367014169693, 0.13311277329921722, 0.32661172747612, 0.012275101616978645, 0.1407756209373474]"
2025-09-04 13:51:03.784459,Sad,"[0.16247659921646118, 0.01896567828953266, 0.1452048122882843, 0.22593718767166138, 0.23160326480865479, 0.04061570763587952, 0.1751967817544937]"
2025-09-04 13:51:03.826017,Happy,"[0.10736876726150513, 0.012015881016850471, 0.11750475317239761, 0.2612447738647461, 0.1421760469675064, 0.102277010679245, 0.25741273164749146]"
2025-09-04 13:51:03.973382,Sad,"[0.22747674584388733, 0.02549348585307598, 0.15241101384162903, 0.1291905641555786, 0.3455010950565338, 0.00822224747389555, 0.11170491576194763]"
2025-09-04 13:51:04.015540,Sad,"[0.16837389767169952, 0.019482381641864777, 0.15057280659675598, 0.21203167736530304, 0.22390949726104736, 0.052415162324905396, 0.17321458458900452]"
2025-09-04 13:51:04.057470,Sad,"[0.16738572716712952, 0.01672457344830036, 0.15111379325389862, 0.10742448270320892, 0.2652149796485901, 0.04005502164363861, 0.2520814538002014]"
2025-09-04 13:51:04.219244,Sad,"[0.16754426062107086, 0.019652187824249268, 0.15417957305908203, 0.21525944769382477, 0.2460455447435379, 0.03523930162191391, 0.16207966208457947]"
2025-09-04 13:51:04.260536,Sad,"[0.21640010178089142, 0.024110164493322372, 0.15419918298721313, 0.1392081081867218, 0.32655665278434753, 0.011707630008459091, 0.12781816720962524]"
2025-09-04 13:51:04.379188,Sad,"[0.22135363519191742, 0.02469121664762497, 0.153398796916008, 0.13298070430755615, 0.33835428953170776, 0.009536041878163815, 0.11968537420034409]"
2025-09-04 13:51:04.420113,Sad,"[0.17485497891902924, 0.020801696926355362, 0.15663528442382812, 0.21473325788974762, 0.25794053077697754, 0.028435559943318367, 0.1465987116098404]"
2025-09-04 13:51:04.584544,Sad,"[0.22797055542469025, 0.026978295296430588, 0.15980061888694763, 0.1448746770620346, 0.3424108326435089, 0.007482542656362057, 0.09048247337341309]"
2025-09-04 13:51:04.627271,Sad,"[0.1671220362186432, 0.01938725635409355, 0.15285107493400574, 0.2120140790939331, 0.23158906400203705, 0.046359408646821976, 0.17067699134349823]"
2025-09-04 13:51:04.671895,Sad,"[0.17298588156700134, 0.01687069609761238, 0.13729853928089142, 0.11205613613128662, 0.3013461232185364, 0.019331397488713264, 0.24011123180389404]"
2025-09-04 13:51:04.815395,Sad,"[0.22752107679843903, 0.025485191494226456, 0.15222834050655365, 0.12293320894241333, 0.35959774255752563, 0.006541676353663206, 0.10569270700216293]"
2025-09-04 13:51:04.859670,Sad,"[0.17110328376293182, 0.019815495237708092, 0.15693452954292297, 0.205906480550766, 0.23081278800964355, 0.04967460781335831, 0.16575290262699127]"
2025-09-04 13:51:04.902511,Sad,"[0.17251242697238922, 0.017639119178056717, 0.14239072799682617, 0.13843867182731628, 0.2696501314640045, 0.030990222468972206, 0.22837871313095093]"
2025-09-04 13:51:05.034995,Sad,"[0.21550484001636505, 0.024129100143909454, 0.15580140054225922, 0.13435938954353333, 0.34221023321151733, 0.009094960056245327, 0.11889998614788055]"
2025-09-04 13:51:05.075654,Sad,"[0.18642215430736542, 0.022083573043346405, 0.1608949601650238, 0.20567823946475983, 0.246256485581398, 0.03752974793314934, 0.1411348581314087]"
2025-09-04 13:51:05.117898,Sad,"[0.17011378705501556, 0.01766849122941494, 0.21039851009845734, 0.05660129338502884, 0.3588542342185974, 0.015984121710062027, 0.1703796088695526]"
2025-09-04 13:51:05.244165,Sad,"[0.22159437835216522, 0.024394817650318146, 0.15144360065460205, 0.1241866871714592, 0.3503102660179138, 0.008073392324149609, 0.11999685317277908]"
2025-09-04 13:51:05.286755,Sad,"[0.16710475087165833, 0.019351385533809662, 0.16076672077178955, 0.20414991676807404, 0.24052293598651886, 0.0432182215154171, 0.16488602757453918]"
2025-09-04 13:51:05.330834,Neutral,"[0.11240064352750778, 0.011806723661720753, 0.1802978813648224, 0.09922469407320023, 0.16032624244689941, 0.17508238554000854, 0.2608613967895508]"
2025-09-04 13:51:05.373346,Sad,"[0.18371668457984924, 0.018161341547966003, 0.1514265537261963, 0.08774512261152267, 0.3551304042339325, 0.010411891154944897, 0.19340798258781433]"
2025-09-04 13:51:05.512463,Sad,"[0.22864912450313568, 0.025459593161940575, 0.15092222392559052, 0.11941418051719666, 0.36339661478996277, 0.006194948218762875, 0.10596336424350739]"
2025-09-04 13:51:05.556749,Sad,"[0.16729697585105896, 0.019276997074484825, 0.15618638694286346, 0.20553593337535858, 0.22801579535007477, 0.05218023061752319, 0.1715077906847]"
2025-09-04 13:51:05.601898,Sad,"[0.17430728673934937, 0.01716151461005211, 0.13653011620044708, 0.11807116866111755, 0.29182901978492737, 0.021906357258558273, 0.24019457399845123]"
2025-09-04 13:51:05.737519,Sad,"[0.22959387302398682, 0.026140647009015083, 0.15396004915237427, 0.12745624780654907, 0.35708150267601013, 0.006495223380625248, 0.09927245229482651]"
2025-09-04 13:51:05.778365,Sad,"[0.18950355052947998, 0.022681552916765213, 0.16484656929969788, 0.20320142805576324, 0.260256290435791, 0.0295877642929554, 0.12992283701896667]"
2025-09-04 13:51:05.909766,Sad,"[0.2217467576265335, 0.024206073954701424, 0.15413342416286469, 0.11151940375566483, 0.3619694709777832, 0.007271784357726574, 0.11915306001901627]"
2025-09-04 13:51:05.952480,Sad,"[0.17638364434242249, 0.0207628533244133, 0.16211636364459991, 0.20576594769954681, 0.25139299035072327, 0.03501001000404358, 0.14856818318367004]"
2025-09-04 13:51:05.995448,Fear,"[0.1377982646226883, 0.013095119036734104, 0.26508450508117676, 0.03438754752278328, 0.2532338798046112, 0.06407998502254486, 0.23232071101665497]"
2025-09-04 13:51:06.037384,Sad,"[0.15055997669696808, 0.016201432794332504, 0.22786308825016022, 0.07327389717102051, 0.29370835423469543, 0.042231108993291855, 0.19616208970546722]"
2025-09-04 13:51:06.080329,Neutral,"[0.13247953355312347, 0.013896482065320015, 0.11456932127475739, 0.19901897013187408, 0.18018554151058197, 0.06924813985824585, 0.29060202836990356]"
2025-09-04 13:51:06.214988,Sad,"[0.2274290770292282, 0.025697102770209312, 0.15362776815891266, 0.13187946379184723, 0.344475656747818, 0.008212271146476269, 0.10867861658334732]"
2025-09-04 13:51:06.256187,Sad,"[0.17919208109378815, 0.021201297640800476, 0.1656409353017807, 0.2027222067117691, 0.25901171565055847, 0.031357795000076294, 0.1408739686012268]"
2025-09-04 13:51:06.405988,Sad,"[0.22478914260864258, 0.025201817974448204, 0.15328511595726013, 0.1294364035129547, 0.34727782011032104, 0.008072310127317905, 0.11193747818470001]"
2025-09-04 13:51:06.451515,Sad,"[0.17518103122711182, 0.020491022616624832, 0.1590270698070526, 0.21022413671016693, 0.23885701596736908, 0.04185411334037781, 0.15436556935310364]"
2025-09-04 13:51:06.495742,Sad,"[0.15119117498397827, 0.014624242670834064, 0.2416554093360901, 0.038241930305957794, 0.2913835346698761, 0.04098173603415489, 0.22192198038101196]"
2025-09-04 13:51:06.648618,Sad,"[0.2174120396375656, 0.02325746975839138, 0.14729449152946472, 0.1248125210404396, 0.3301900625228882, 0.011704208329319954, 0.14532923698425293]"
2025-09-04 13:51:06.690692,Sad,"[0.16113293170928955, 0.018419679254293442, 0.15509635210037231, 0.20468419790267944, 0.22401435673236847, 0.055893540382385254, 0.18075904250144958]"
2025-09-04 13:51:06.739247,Neutral,"[0.16387642920017242, 0.017341850325465202, 0.12746253609657288, 0.17358745634555817, 0.20664983987808228, 0.06868049502372742, 0.2424013465642929]"
2025-09-04 13:51:06.876871,Sad,"[0.22401727735996246, 0.024626342579722404, 0.1504848450422287, 0.12417427450418472, 0.347481906414032, 0.008387589827179909, 0.12082776427268982]"
2025-09-04 13:51:06.919599,Sad,"[0.16800405085086823, 0.019511936232447624, 0.15559712052345276, 0.20975357294082642, 0.23582907021045685, 0.04420403763651848, 0.1671002060174942]"
2025-09-04 13:51:06.959877,Sad,"[0.17388588190078735, 0.017918182536959648, 0.19864177703857422, 0.0645071342587471, 0.3379700183868408, 0.020486339926719666, 0.18659056723117828]"
2025-09-04 13:51:07.112410,Sad,"[0.2221643179655075, 0.02447955496609211, 0.15085826814174652, 0.1333184689283371, 0.3280770778656006, 0.011432928033173084, 0.1296694129705429]"
2025-09-04 13:51:07.154164,Sad,"[0.16877827048301697, 0.01951421983540058, 0.15780548751354218, 0.20533820986747742, 0.2326640635728836, 0.04852750152349472, 0.16737215220928192]"
2025-09-04 13:51:07.304196,Sad,"[0.2283872663974762, 0.02652505598962307, 0.15720051527023315, 0.1383528858423233, 0.34553468227386475, 0.00749602634459734, 0.09650355577468872]"
2025-09-04 13:51:07.347459,Sad,"[0.18623504042625427, 0.021938320249319077, 0.15698015689849854, 0.20741312205791473, 0.23461392521858215, 0.04511519521474838, 0.14770427346229553]"
2025-09-04 13:51:07.388836,Sad,"[0.18054653704166412, 0.019386051222682, 0.15418843924999237, 0.14913643896579742, 0.29383647441864014, 0.021605664864182472, 0.1813003420829773]"
2025-09-04 13:51:07.525891,Sad,"[0.22575464844703674, 0.024220364168286324, 0.14923205971717834, 0.11354832351207733, 0.3437924087047577, 0.009688018821179867, 0.1337641477584839]"
2025-09-04 13:51:07.568075,Sad,"[0.1783248633146286, 0.02076750621199608, 0.1547166109085083, 0.2074005901813507, 0.22646355628967285, 0.05222713202238083, 0.16009970009326935]"
2025-09-04 13:51:07.609155,Sad,"[0.1763562262058258, 0.01828676648437977, 0.20643867552280426, 0.05668693035840988, 0.35782843828201294, 0.015947559848427773, 0.16845539212226868]"
2025-09-04 13:51:07.779516,Sad,"[0.1825847327709198, 0.021360870450735092, 0.15460745990276337, 0.20788340270519257, 0.2271413505077362, 0.05115199834108353, 0.15527014434337616]"
2025-09-04 13:51:07.834689,Sad,"[0.22996209561824799, 0.026267817243933678, 0.1544131636619568, 0.13219311833381653, 0.34822702407836914, 0.007442574482411146, 0.10149422287940979]"
2025-09-04 13:51:07.883193,Sad,"[0.15248344838619232, 0.014748802408576012, 0.22349366545677185, 0.04107731953263283, 0.3085733652114868, 0.032656729221343994, 0.2269667088985443]"
2025-09-04 13:51:07.926990,Sad,"[0.16308026015758514, 0.016770852729678154, 0.16420108079910278, 0.11063290387392044, 0.26932087540626526, 0.0408884733915329, 0.23510561883449554]"
2025-09-04 13:51:08.092297,Sad,"[0.22331945598125458, 0.02386196330189705, 0.1461193859577179, 0.11224491149187088, 0.35857313871383667, 0.007366498000919819, 0.12851467728614807]"
2025-09-04 13:51:08.132863,Sad,"[0.17245830595493317, 0.01998402178287506, 0.1560855209827423, 0.20631633698940277, 0.22882719337940216, 0.05104537680745125, 0.16528327763080597]"
